Survey,cruise,Station_Code,Station,Year,Date,Time,Lat,Long,Station_Depth_m,Distance_Offshore_nmi,Gear,Extension,Species,Total_CPUE,CPUE<80,CPUE>80,TrawlDist_km,3m_Temp,3m_Salinity,3m_Chl,Top20m_Temp,Top20m_Salinity,CTD_Comments
JSOES,27,062506CR25B,CR25,2006,38893,0.463888889,46.1505,-124.5478,152.4,25,264NRT,No,California market squid,0,0,0,2.631639719,14.3437,30.37763333,1.875452906,13.37877,31.016025,
JSOES,27,062506CR30,CR30,2006,38893,0.552083333,46.15717,-124.6713,209,30,264NRT,No,California market squid,0.341064351,0.341064351,0,2.931998014,14.78915,30.0414,1.590978295,13.8223475,30.6231875,
JSOES,27,062506CR35,CR35,2006,38893,0.642361111,46.15483,-124.785,1099,35,264NRT,No,California market squid,0.319548952,0.319548952,0,3.129410982,13.9238,31.2954,3.743478298,13.638335,31.33654,
JSOES,27,062506CR40,CR40,2006,38893,0.723611111,46.16117,-124.9047,850,40,264NRT,No,California market squid,0,0,0,2.685192585,15.0809,31.2775,1.470652342,13.90917,31.57794,
JSOES,27,062506CR45,CR45,2006,38893,0.815972222,46.156,-125.0263,1465,45,264NRT,No,California market squid,0,0,0,3.001912117,15.298,31.3943,0.949981928,15.10355,31.454885,
JSOES,27,062606CM01,CM01,2006,38894,0.345833333,45.48183,-124.006,27,1,264NRT,No,California market squid,93.26699291,0,93.26699291,2.8627491,8.4609,33.6657,0.304528981,8.37345,33.68292,
JSOES,27,062606CM03,CM03,2006,38894,0.415972222,45.46933,-124.037,59,3,264NRT,No,California market squid,0.785788636,0,0.785788636,2.545213699,8.949,33.2532,0.181231886,8.772495,33.392695,
JSOES,27,062606CM05,CM05,2006,38894,0.489583333,45.47483,-124.091,83,5,264NRT,No,California market squid,0,0,0,3.004563332,9.0323,33.1826,0.485018134,8.96619,33.20777,
JSOES,27,062606CM10,CM10,2006,38894,0.581944444,45.473,-124.2038,133,10,264NRT,No,California market squid,0,0,0,2.422658443,11.6105,31.9527,1.013116002,11.30831,32.038285,
JSOES,27,062606CM15,CM15,2006,38894,0.680555556,45.49333,-124.3292,173.9,15,264NRT,No,California market squid,1.591280888,0,1.591280888,3.77054739,13.5393,31.2484,1.715018153,12.94494,31.385775,
JSOES,27,062606CM20,CM20,2006,38894,0.784722222,45.46933,-124.4473,250.5,20,264NRT,No,California market squid,0,0,0,2.701840162,14.7961,30.0988,1.091105103,14.381415,30.505865,
JSOES,27,062706CH01,CH01,2006,38895,0.330555556,45.03767,-124.0363,26.5,1,264NRT,No,California market squid,0,0,0,2.72901392,8.7395,33.7251,0.334981889,8.414825,33.789195,
JSOES,27,062706CH02,CH02,2006,38895,0.4,45.034,-124.0768,57,2,264NRT,No,California market squid,0,0,0,2.671547174,9.2305,33.1566,0.171576098,8.87867,33.42371,
JSOES,27,062706CH05,CH05,2006,38895,0.472916667,45.04217,-124.13,91.4,5,264NRT,No,California market squid,0.324205329,0.324205329,0,3.084465027,9.7033,32.8137,0.544438422,9.506915,32.927825,
JSOES,27,062706CH10,CH10,2006,38895,0.586805556,45.0575,-124.2395,152,10,264NRT,No,California market squid,0,0,0,3.357708454,11.5373,32.1629,1.06362319,10.96626,32.359935,
JSOES,27,062706CH15,CH15,2006,38895,0.689583333,45.0645,-124.3507,220,15,264NRT,No,California market squid,0,0,0,3.428462744,11.2613,32.116,0.602373302,10.956855,32.20833,
JSOES,27,062706CH15B,CH15,2006,38895,0.730555556,45.02717,-124.3335,210,15,264NRT,No,California market squid,0,0,0,2.688320637,11.2613,32.116,0.602373302,10.956855,32.20833,
JSOES,27,062706CH20,CH20,2006,38895,0.834027778,45.06367,-124.473,352,20,264NRT,No,California market squid,0,0,0,3.022570848,11.9044,32.0268,1.593949318,11.66816,32.169675,
JSOES,27,062806NH03,NH03,2006,38896,0.339583333,44.657,-124.128,43.8,3,264NRT,No,California market squid,0,0,0,2.561828136,8.7002,33.8535,0.784347773,8.7037,33.8643,
JSOES,27,062806NH05,NH05,2006,38896,0.4125,44.67817,-124.175,57,5,264NRT,No,California market squid,0,0,0,3.470909119,9.1514,33.7561,1.267137647,8.93287,33.775955,
JSOES,27,062806NH10,NH10,2006,38896,0.506944444,44.68217,-124.291,77.7,10,264NRT,No,California market squid,0,0,0,4.085922241,9.7539,32.7603,1.418659329,9.6995,32.78939,
JSOES,27,062806NH15,NH15,2006,38896,0.608333333,44.6835,-124.41,90.3,15,264NRT,No,California market squid,10.50239636,0.851545651,9.650850709,3.523005486,10.9348,32.2893,1.648913026,10.54169,32.402795,
JSOES,27,062806NH20,NH20,2006,38896,0.699305556,44.6515,-124.5165,132.2,20,264NRT,No,California market squid,136.8546759,2.737093518,134.1175824,2.871659279,11.6114,32.2148,1.281992793,11.27239,32.277375,
JSOES,30,062107FS04,FS04,2007,39254,0.338194444,48.2239,-124.7966,28.1,4,264NRT,No,California market squid,0,0,0,3.21573019,11.0926,32.1638,19.38586998,10.49975,32.25238,
JSOES,30,062107FS07,FS07,2007,39254,0.416666667,48.2409,-124.8708,54.4,7,264NRT,No,California market squid,0,0,0,3.90353632,11.397,32.1956,31.64130592,10.2281,32.31286,
JSOES,30,062107FS09,FS09,2007,39254,0.488888889,48.24207,-124.9174,106.6,9,264NRT,No,California market squid,0,0,0,3.805243731,11.1761,32.1264,11.37155819,9.941725,32.315465,
JSOES,30,062107FS12,FS12,2007,39254,0.573611111,48.23868,-124.9868,236.5,12,264NRT,No,California market squid,0,0,0,3.887557983,12.4015,31.4608,64.09963989,10.67192,31.746275,
JSOES,30,062107FS17,FS17,2007,39254,0.661805556,48.2402,-125.1169,116.6,17,264NRT,No,California market squid,0,0,0,3.84633112,13.166,31.7484,7.241847992,10.85804,31.84673,
JSOES,30,062107FS20,FS20,2007,39254,0.745138889,48.24188,-125.1889,211.9,20,264NRT,No,California market squid,0,0,0,3.533711195,13.5803,31.6686,2.889311552,11.57599,31.80152,
JSOES,30,062107FS29,FS29,2007,39254,0.85625,48.23853,-125.4193,113.9,29,264NRT,No,California market squid,0,0,0,4.135438919,12.8544,31.974,1.218115926,12.18182,31.96842,
JSOES,30,062207LP04,LP04,2007,39255,0.336111111,47.92552,-124.7542,34.1,4,264NRT,No,California market squid,0,0,0,2.672561169,11.5375,32.2271,11.00760937,9.29767,32.717815,
JSOES,30,062207LP06,LP06,2007,39255,0.413194444,47.9273,-124.7764,47.8,6,264NRT,No,California market squid,0,0,0,4.318620205,13.0618,31.5467,26.96195793,12.170195,31.95923,
JSOES,30,062207LP09,LP09,2007,39255,0.497222222,47.9292,-124.875,80.4,9,264NRT,No,California market squid,0,0,0,4.779762268,12.0548,31.6021,3.580072641,10.329925,31.94572,
JSOES,30,062207LP12,LP12,2007,39255,0.586805556,47.92987,-124.9565,102.7,12,264NRT,No,California market squid,0,0,0,4.11633873,13.1733,31.7886,0.894275367,12.00065,31.934395,
JSOES,30,062207LP17,LP17,2007,39255,0.681944444,47.93125,-125.0794,131.5,17,264NRT,No,California market squid,0.312278172,0.312278172,0,3.20227313,13.3501,31.8744,0.527355075,12.26789,31.937585,
JSOES,30,062207LP22,LP22,2007,39255,0.765277778,47.92945,-125.1862,171.1,22,264NRT,No,California market squid,0,0,0,3.992553473,13.3973,31.9013,0.487246394,12.661765,31.92539,
JSOES,30,062307QR06,QR06,2007,39256,0.358333333,47.549,-124.5014,26,6,264NRT,No,California market squid,0,0,0,1.124795198,13.6808,31.9773,109.55616,11.138595,32.440265,
JSOES,30,062307QR10,QR10,2007,39256,0.431944444,47.54177,-124.6264,55.2,10,264NRT,No,California market squid,0,0,0,3.977646112,13.0072,31.6434,4.917028904,11.324995,32.03284,
JSOES,30,062307QR10B,QR10,2007,39256,0.485416667,47.51688,-124.6121,53.3,10,264NRT,No,California market squid,0,0,0,3.532215834,13.0072,31.6434,4.917028904,11.324995,32.03284,
JSOES,30,062307QR14,QR14,2007,39256,0.558333333,47.54848,-124.7073,77.5,14,264NRT,No,California market squid,0,0,0,3.611769676,12.8698,31.542,5.236413002,11.593395,31.76955,
JSOES,30,062307QR19,QR19,2007,39256,0.644444444,47.54842,-124.806,107.8,19,264NRT,No,California market squid,0,0,0,3.951554775,13.4971,31.8431,1.322101355,12.304375,31.859635,
JSOES,30,062307QR24,QR24,2007,39256,0.738888889,47.548,-124.9317,168.2,24,264NRT,No,California market squid,0,0,0,4.003421783,13.4117,31.8924,0.949239135,12.450155,31.974015,
JSOES,30,062307QR29,QR29,2007,39256,0.834027778,47.54727,-125.0559,450.6,29,264NRT,No,California market squid,0,0,0,0.692856848,13.5599,31.6613,0.329039872,12.70834,31.84594,
JSOES,30,062407GH03,GH03,2007,39257,0.340972222,47.02023,-124.2506,22.7,3,264NRT,No,California market squid,0,0,0,2.057669401,14.8836,28.1419,4.315398693,14.01304,29.564395,
JSOES,30,062407GH06,GH06,2007,39257,0.418055556,47.01633,-124.3173,36,6,264NRT,No,California market squid,1.788550694,0.596183565,1.192367129,1.677335739,13.5268,31.212,6.320833683,12.587555,31.43299,
JSOES,30,062407GH10,GH10,2007,39257,0.486111111,47.01453,-124.4232,54.4,10,264NRT,No,California market squid,0.73348878,0.73348878,0,4.090042114,13.2208,31.8105,2.815036297,11.109935,32.264255,
JSOES,30,062407GH16,GH16,2007,39257,0.576388889,47.0149,-124.5524,76.6,16,264NRT,No,California market squid,11.10269548,8.520673275,2.582022205,3.872933388,13.2069,31.8299,3.193840742,12.35184,31.909655,
JSOES,30,062407GH21,GH21,2007,39257,0.674305556,47.01168,-124.6981,109.7,21,264NRT,No,California market squid,0,0,0,4.574027538,13.0535,31.922,2.495652199,12.37479,31.9985,
JSOES,30,062407GH26,GH26,2007,39257,0.768055556,46.99272,-124.7902,144.9,26,264NRT,No,California market squid,0.656264671,0.328132336,0.328132336,3.047550917,13.8285,31.8148,2.220833302,13.575515,31.830895,
JSOES,30,062407GH31,GH31,2007,39257,0.840277778,46.9907,-124.9503,151.9,31,264NRT,No,California market squid,0,0,0,2.970429659,13.7994,31.7689,0.742010891,13.29267,31.80553,
JSOES,30,062507WB05,WB05,2007,39258,0.340972222,46.68192,-124.185,26.7,5,264NRT,No,California market squid,0,0,0,3.421797991,14.9724,21.9623,5.667210102,12.479625,29.1309,
JSOES,30,062507WB09,WB09,2007,39258,0.419444444,46.678,-124.3057,60.5,9,264NRT,No,California market squid,0.24026843,0.24026843,0,4.162011623,14.9145,29.1659,6.194565296,12.7377,31.04097,
JSOES,30,062507WB14,WB14,2007,39258,0.507638889,46.6817,-124.3989,78.8,14,264NRT,No,California market squid,0,0,0,3.824522734,14.6095,30.0858,6.098007202,12.4973,31.301225,
JSOES,30,062507WB19,WB19,2007,39258,0.592361111,46.6807,-124.5088,105.9,19,264NRT,No,California market squid,0.24258136,0.24258136,0,4.122328281,13.5167,31.7908,5.674637794,11.872695,31.929955,
JSOES,30,062507WB23,WB23,2007,39258,0.679861111,46.68222,-124.6104,126.3,23,264NRT,No,California market squid,0,0,0,4.056863785,13.4643,31.7708,5.243840694,12.355635,31.832885,
JSOES,30,062507WB30,WB30,2007,39258,0.786805556,46.65668,-124.76,251.4,30,264NRT,No,California market squid,0,0,0,3.110748768,14.1288,31.6509,0.689275384,13.49404,31.67128,
JSOES,30,062607CR04,CR04,2007,39259,0.341666667,46.18097,-124.0948,25.3,4,264NRT,No,California market squid,0,0,0,3.964675426,13.7301,29.2403,2.852174044,9.8191,32.17633,
JSOES,30,062607CR07,CR07,2007,39259,0.434722222,46.15967,-124.1783,63.2,7,264NRT,No,California market squid,0,0,0,4.143554688,14.937,27.448,4.107427597,11.168545,30.997955,
JSOES,30,062607CR10,CR10,2007,39259,0.5125,46.17255,-124.1901,65.4,10,264NRT,No,California market squid,0.796784421,0.796784421,0,3.765133858,15.0363,26.5687,4.270833492,12.295315,30.411365,
JSOES,30,062607CR15,CR15,2007,39259,0.594444444,46.18012,-124.3357,110.7,15,264NRT,No,California market squid,0,0,0,3.934379578,15.1891,26.4367,3.0155797,12.092015,30.810165,
JSOES,30,062607CR20,CR20,2007,39259,0.688194444,46.17963,-124.463,131.2,20,264NRT,No,California market squid,0,0,0,3.944680452,15.1917,28.9683,5.644927502,12.271125,30.97848,
JSOES,30,062607CR25,CR25,2007,39259,0.79375,46.18047,-124.5755,156.4,25,264NRT,No,California market squid,0.479702364,0.239851182,0.239851182,4.169251919,14.5227,31.7683,2.985869646,12.698895,31.89163,
JSOES,30,062607CR30,CR30,2007,39259,0.851388889,46.16107,-124.6425,588.1,30,264NRT,No,California market squid,0.773988538,0,0.773988538,3.876026392,14.3988,31.5856,0.127753615,13.29884,31.66643,
JSOES,30,062707CM01,CM01,2007,39260,0.334722222,45.49943,-124.0058,29.4,1,264NRT,No,California market squid,0,0,0,2.119578123,15.5287,28.3593,2.807608843,11.237505,31.33325,
JSOES,30,062707CM03,CM03,2007,39260,0.3875,45.49854,-124.0422,55.6,3,264NRT,No,California market squid,0,0,0,4.198252201,14.2691,29.4035,6.29112339,11.31785,31.292185,
JSOES,30,062707CM10,CM10,2007,39260,0.536805556,45.45707,-124.2051,134.2,10,264NRT,No,California market squid,0,0,0,3.031596184,15.3836,30.6663,1.412717462,13.55951,31.28335,
JSOES,30,062707CM15,CM15,2007,39260,0.626388889,45.50335,-124.3258,171.3,15,264NRT,No,California market squid,0.250365612,0.250365612,0,3.994158745,15.4473,31.2394,1.299818873,13.5027,31.50297,
JSOES,30,062707CM05B,CM05,2007,39260,0.69375,45.4671,-124.1383,82.2,5,264NRT,No,California market squid,0.280816226,0.280816226,0,3.561047792,15.9923,29.5788,1.55235517,13.1912075,31.1161675,
JSOES,30,062707CM20,CM20,2007,39260,0.800694444,45.4817,-124.4156,206.1,20,264NRT,No,California market squid,0,0,0,2.598408461,15.3247,31.5149,2.035144806,13.88496,31.569505,
JSOES,30,062807NH03,NH03,2007,39261,0.363194444,44.66902,-124.1342,45.1,3,264NRT,No,California market squid,0.292199962,0.292199962,0,3.422313929,12.6592,31.9665,3.669203043,10.21772,32.890725,
JSOES,30,062807NH05,NH05,2007,39261,0.446527778,44.68578,-124.1865,63.9,5,264NRT,No,California market squid,0,0,0,1.062475324,13.9992,30.2617,4.374818802,11.29579,31.87641,
JSOES,30,062807NH05B,NH05,2007,39261,0.474305556,44.64497,-124.1917,58.8,5,264NRT,No,California market squid,0,0,0,2.97220397,13.9992,30.2617,4.374818802,11.29579,31.87641,
JSOES,30,062807NH10,NH10,2007,39261,0.55625,44.6513,-124.2954,78.7,10,264NRT,No,California market squid,0,0,0,3.498076677,14.4218,31.1899,2.339673996,12.35662,31.61818,
JSOES,30,062807NH15,NH15,2007,39261,0.649305556,44.68403,-124.4055,90.3,15,264NRT,No,California market squid,0,0,0,2.358686209,15.0911,31.2361,1.537500143,14.0339,31.432575,
JSOES,30,062807NH20,NH20,2007,39261,0.734027778,44.6317,-124.5286,131.5,20,264NRT,No,California market squid,0.36493413,0.36493413,0,2.740220547,15.2462,31.4112,0.631340623,13.348355,31.625315,
JSOES,33,062208FS04,FS04,2008,39621,0.34375,48.23433,-124.7898,27.8,4,264NRT,No,California market squid,0,0,0,3.663241625,9.8462,32.4436,7.230000019,8.79434,32.71455,
JSOES,33,062208FS07,FS07,2008,39621,0.425694444,48.238,-124.8675,53.6,7,264NRT,No,California market squid,0,0,0,3.191556931,10.2181,32.3301,3.157500029,9.369425,32.500085,
JSOES,33,062208FS09,FS09,2008,39621,0.520833333,48.22217,-124.9228,103,9,264NRT,No,California market squid,0,0,0,3.083646774,11.2455,32.1401,1.273500085,10.69628,32.17798,
JSOES,33,062208FS12,FS12,2008,39621,0.609027778,48.22583,-125.0072,289,12,264NRT,No,California market squid,0,0,0,3.403980494,11.2343,32.1219,0.92474997,10.226335,32.26104,
JSOES,33,062208FS17,FS17,2008,39621,0.706944444,48.239,-125.123,117.5,17,264NRT,No,California market squid,0,0,0,2.823727131,11.9913,32.0284,3.13499999,11.074505,32.13292,
JSOES,33,062208FS22,FS22,2008,39621,0.811111111,48.23317,-125.2482,120,22,264NRT,No,California market squid,0,0,0,3.92689085,11.898,32.0937,2.332499981,10.787175,32.16889,
JSOES,33,062208FS22B,FS22,2008,39621,0.859722222,48.21,-125.2162,256,22,264NRT,No,California market squid,0,0,0,2.671222687,11.898,32.0937,2.332499981,10.787175,32.16889,
JSOES,33,062308LP04,LP04,2008,39622,0.336111111,47.9295,-124.7418,29,4,264NRT,No,California market squid,0,0,0,2.485151529,10.5734,32.1832,5.122499943,9.65479,32.62158,
JSOES,33,062308LP06,LP06,2008,39622,0.404861111,47.92617,-124.8093,50.8,6,264NRT,No,California market squid,0,0,0,3.05160737,10.5788,32.4852,3.060000181,9.97811,32.720065,
JSOES,33,062308LP09,LP09,2008,39622,0.495138889,47.90133,-124.8658,77.4,9,264NRT,No,California market squid,0,0,0,2.917344332,10.792,32.475,6.712500095,9.801505,32.74522,
JSOES,33,062308LP12,LP12,2008,39622,0.574305556,47.89933,-124.962,107.2,12,264NRT,No,California market squid,0,0,0,3.228717327,11.8089,32.0908,2.932500124,10.19914,32.32884,
JSOES,33,062308LP12B,LP12,2008,39622,0.619444444,47.93633,-124.96,105.2,12,264NRT,No,California market squid,0,0,0,3.498142719,11.8089,32.0908,2.932500124,10.19914,32.32884,
JSOES,33,062308LP17,LP17,2008,39622,0.721527778,47.93267,-125.1047,141.3,17,264NRT,No,California market squid,0.822143176,0.822143176,0,3.648999453,11.9236,32.1273,1.444500089,11.068215,32.159575,
JSOES,33,062308LP22,LP22,2008,39622,0.820138889,47.928,-125.2037,175.8,22,264NRT,No,California market squid,0,0,0,3.814872742,11.8663,32.0481,3.652500153,10.424105,32.150145,
JSOES,33,062408QR06,QR06,2008,39623,0.364583333,47.54583,-124.5065,26.9,6,264NRT,No,California market squid,0.567775563,0.283887782,0.283887782,3.522518635,11.7306,32.4334,2.985000134,10.775135,32.685995,
JSOES,33,062408QR10,QR10,2008,39623,0.459722222,47.55183,-124.6053,48.9,10,264NRT,No,California market squid,0.319402436,0.319402436,0,3.1308465,11.7677,32.4479,3.105000019,10.905295,32.610975,
JSOES,33,062408QR14,QR14,2008,39623,0.556944444,47.54867,-124.7047,76.1,14,264NRT,No,California market squid,0.26378348,0.26378348,0,3.790987968,11.883,32.1067,2.167500019,11.20535,32.19694,
JSOES,33,062408QR19,QR19,2008,39623,0.667361111,47.546,-124.8048,110.2,19,264NRT,No,California market squid,0,0,0,3.813881397,12.216,32.2129,1.55250001,11.440545,32.28444,
JSOES,33,062408QR24,QR24,2008,39623,0.765277778,47.5405,-124.9413,175.2,24,264NRT,No,California market squid,0.856302658,0.570868439,0.285434219,3.503434181,12.7774,32.1973,2.190000057,11.159105,32.246185,
JSOES,33,062508GH03,GH03,2008,39624,0.341666667,47.0135,-124.257,25.7,3,264NRT,No,California market squid,0.288231114,0.288231114,0,3.469438076,10.7794,32.4951,1.935000062,8.68217,32.9974,
JSOES,33,062508GH06,GH06,2008,39624,0.416666667,47.01667,-124.3378,37.7,6,264NRT,No,California market squid,0.856742268,0.571161512,0.285580756,3.501636505,11.383,32.1101,2.535000086,10.664395,32.307235,
JSOES,33,062508GH10,GH10,2008,39624,0.503472222,47.01,-124.4313,55.9,10,264NRT,No,California market squid,0.935170173,0.623446782,0.311723391,3.207972288,11.9746,32.0065,2.377500057,10.884135,32.36968,
JSOES,33,062508GH16,GH16,2008,39624,0.595833333,47.01217,-124.5753,80.4,16,264NRT,No,California market squid,0.319684321,0.319684321,0,3.128085852,12.8221,31.9166,2.632500172,11.04173,32.27694,
JSOES,33,062508GH21,GH21,2008,39624,0.689583333,47.0125,-124.7105,115,21,264NRT,No,California market squid,0,0,0,3.335920811,11.6968,32.2603,3.420000076,11.430675,32.26004,
JSOES,33,062508GH26,GH26,2008,39624,0.789583333,47.004,-124.8268,154.1,26,264NRT,No,California market squid,0,0,0,3.833333015,12.2498,32.1309,2.0625,11.64718,32.21067,
JSOES,33,062508GH31,GH31,2008,39624,0.854166667,46.99667,-124.9263,159.4,31,264NRT,No,California market squid,0,0,0,3.44342351,12.6149,32.1231,2.144999981,11.111015,32.176795,
JSOES,33,062608WB05,WB05,2008,39625,0.332638889,46.6705,-124.187,30,5,264NRT,No,California market squid,0,0,0,1.147800446,11.1101,31.203,3.705000162,8.632325,32.84951,
JSOES,33,062608WB09,WB09,2008,39625,0.40625,46.681,-124.3065,61.2,9,264NRT,No,California market squid,0,0,0,3.501131773,12.2232,31.7585,2.685000181,10.617205,32.37813,
JSOES,33,062608WB14,WB14,2008,39625,0.498611111,46.68267,-124.4073,80.1,14,264NRT,No,California market squid,0.298303746,0.298303746,0,3.352287769,12.3208,32.1853,3.660000086,11.122405,32.319425,
JSOES,33,062608WB14B,WB14,2008,39625,0.540277778,46.66283,-124.4078,80.1,14,264NRT,No,California market squid,0.336348246,0,0.336348246,2.973109007,12.3208,32.1853,3.660000086,11.122405,32.319425,
JSOES,33,062608WB19,WB19,2008,39625,0.625694444,46.68233,-124.5163,109.1,19,264NRT,No,California market squid,0,0,0,3.538901806,12.1539,32.3145,4.402500153,10.721625,32.408455,
JSOES,33,062608WB23,WB23,2008,39625,0.71875,46.65567,-124.5975,137.9,23,264NRT,No,California market squid,0,0,0,3.171713591,13.0107,32.2716,1.897500038,9.94689,32.47019,
JSOES,33,062608WB30,WB30,2008,39625,0.824305556,46.682,-124.7955,285.8,30,264NRT,No,California market squid,0,0,0,3.507325649,12.8133,32.1305,1.63499999,10.492975,32.242125,
JSOES,33,062708CR04,CR04,2008,39626,0.339583333,46.17433,-124.0827,25.1,4,264NRT,No,California market squid,0,0,0,3.354231596,10.4044,30.7378,2.077500105,8.172765,32.875185,
JSOES,33,062708CR07,CR07,2008,39626,0.418055556,46.17167,-124.1648,55,7,264NRT,No,California market squid,0,0,0,0.892777145,12.0929,21.4834,2.355000019,8.603415,31.004015,
